nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
casual vintage valencia,finlandia,,2,familia,fantástico,,,9.0,2025-07-31,muy bien
casual vintage valencia,italia,,3,familia,fantástico,,,9.0,2025-07-28,muy bien
casual vintage valencia,italia,habitación triple,4,familia,muy bien,,,8.0,2025-07-26,muy bien
casual vintage valencia,países bajos,habitación doble deluxe,2,pareja,fantástico,,,9.0,2025-07-23,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,1,familia,bien,,,7.0,2025-07-21,muy bien
casual vintage valencia,marruecos,habitación doble - 2 camas,2,persona que viaja sola,muy bien,,,8.0,2025-07-17,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-07-17,muy bien
casual vintage valencia,bélgica,habitación doble,3,familia,muy bien,,,8.0,2025-07-14,muy bien
casual vintage valencia,francia,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2025-07-14,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,pareja,muy bien,,,8.0,2025-07-14,muy bien
casual vintage valencia,italia,,2,pareja,muy bien,,,8.0,2025-07-13,muy bien
casual vintage valencia,bélgica,,2,familia,muy bien,,,8.0,2025-07-13,muy bien
casual vintage valencia,bélgica,,7,familia,fantástico,,,9.0,2025-07-10,muy bien
casual vintage valencia,alemania,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-07-07,muy bien
casual vintage valencia,alemania,habitación doble,2,pareja,muy bien,,,8.0,2025-07-07,muy bien
casual vintage valencia,rumanía,,2,familia,placut,,,9.0,2025-07-05,muy bien
casual vintage valencia,italia,,2,grupo,muy bien,,,8.0,2025-07-04,muy bien
casual vintage valencia,alemania,habitación doble con balcón - 2 camas,3,grupo,bien,,,7.0,2025-06-29,muy bien
casual vintage valencia,italia,,7,grupo,muy bien,,,8.0,2025-06-27,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2025-06-16,muy bien
casual vintage valencia,italia,habitación doble con balcón - 2 camas,5,pareja,muy bien,,,8.0,2025-06-16,muy bien
casual vintage valencia,italia,habitación doble,3,familia,muy bien,,,8.0,2025-06-12,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,muy bien,,,8.0,2025-06-10,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,1,pareja,bien,,,7.0,2025-06-08,muy bien
casual vintage valencia,francia,,2,pareja,muy bien,,,8.0,2025-06-06,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2025-06-02,muy bien
casual vintage valencia,italia,,3,familia,muy bien,,,8.0,2025-05-20,muy bien
casual vintage valencia,brasil,habitación triple,3,familia,fantástico,,,9.0,2025-05-18,muy bien
casual vintage valencia,italia,habitación triple,3,familia,muy bien,,,8.0,2025-05-14,muy bien
casual vintage valencia,bulgaria,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2025-05-10,muy bien
casual vintage valencia,italia,,2,grupo,muy bien,,,8.0,2025-05-06,muy bien
casual vintage valencia,bélgica,,1,pareja,muy bien,,,8.0,2025-05-05,muy bien
casual vintage valencia,portugal,,3,pareja,fantástico,,,9.0,2025-05-04,muy bien
casual vintage valencia,italia,habitación triple,4,familia,muy bien,,,8.0,2025-05-04,muy bien
casual vintage valencia,alemania,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-05-02,muy bien
casual vintage valencia,austria,habitación interior individual pequeña,4,persona que viaja sola,bien,,,7.0,2025-04-27,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,3,persona que viaja sola,bien,,,7.0,2025-04-26,muy bien
casual vintage valencia,francia,habitación doble,4,pareja,fantástico,,,9.0,2025-04-25,muy bien
casual vintage valencia,italia,habitación triple,2,grupo,bien,,,7.0,2025-04-25,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,4,familia,fantástico,,,9.0,2025-04-23,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,5,familia,bien,,,7.0,2025-04-22,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,5,pareja,muy bien,,,8.0,2025-04-22,muy bien
casual vintage valencia,polonia,,3,familia,muy bien,,,8.0,2025-04-21,muy bien
casual vintage valencia,italia,habitación doble,3,familia,fantástico,,,9.0,2025-04-20,muy bien
casual vintage valencia,austria,habitación interior individual pequeña,5,persona que viaja sola,bien,,,7.0,2025-04-18,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2025-04-18,muy bien
casual vintage valencia,dinamarca,habitación triple,1,familia,muy bien,,,8.0,2025-04-18,muy bien
casual vintage valencia,italia,habitación doble con balcón - 2 camas,2,pareja,muy bien,,,8.0,2025-04-14,muy bien
casual vintage valencia,italia,habitación doble,3,pareja,muy bien,,,8.0,2025-04-13,muy bien
casual vintage valencia,españa,,1,pareja,muy bien,,,8.0,2025-04-09,muy bien
casual vintage valencia,suecia,habitación doble,6,pareja,muy bien,,,8.0,2025-04-08,muy bien
casual vintage valencia,rumanía,habitación doble,5,pareja,fantástico,,,9.0,2025-04-06,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2025-04-04,muy bien
casual vintage valencia,países bajos,,4,familia,muy bien,,,8.0,2025-04-03,muy bien
casual vintage valencia,italia,habitación triple,3,familia,fantástico,,,9.0,2025-03-30,muy bien
casual vintage valencia,países bajos,,2,pareja,muy bien,,,8.0,2025-03-30,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,grupo,muy bien,,,8.0,2025-03-29,muy bien
casual vintage valencia,italia,habitación triple,2,familia,bien,,,7.0,2025-03-28,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,2,persona que viaja sola,bien,,,7.0,2025-03-28,muy bien
casual vintage valencia,italia,habitación triple,2,grupo,fantástico,,,9.0,2025-03-27,muy bien
casual vintage valencia,suecia,habitación doble,2,pareja,muy bien,,,8.0,2025-03-26,muy bien
casual vintage valencia,finlandia,,1,pareja,bien,,,7.0,2025-03-23,muy bien
casual vintage valencia,italia,habitación doble,3,familia,fantástico,,,9.0,2025-03-22,muy bien
casual vintage valencia,italia,,3,grupo,muy bien,,,8.0,2025-03-17,muy bien
casual vintage valencia,bélgica,,4,familia,muy bien,,,8.0,2025-03-13,muy bien
casual vintage valencia,alemania,habitación doble - 2 camas,1,pareja,muy bien,,,8.0,2025-03-12,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,pareja,muy bien,,,8.0,2025-03-10,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,muy bien,,,8.0,2025-03-10,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2025-03-10,muy bien
casual vintage valencia,francia,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2025-03-08,muy bien
casual vintage valencia,italia,habitación doble,3,pareja,muy bien,,,8.0,2025-03-05,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2025-03-03,muy bien
casual vintage valencia,bélgica,habitación doble - 2 camas,4,familia,muy bien,,,8.0,2025-03-02,muy bien
casual vintage valencia,portugal,habitación doble con balcón - 2 camas,4,grupo,muy bien,,,8.0,2025-03-02,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,fantástico,,,9.0,2025-03-02,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2025-02-28,muy bien
casual vintage valencia,francia,habitación doble - 2 camas,3,pareja,muy bien,,,8.0,2025-02-26,muy bien
casual vintage valencia,eslovenia,habitación doble con terraza,5,pareja,muy bien,,,8.0,2025-02-22,muy bien
casual vintage valencia,italia,,2,familia,fantástico,,,9.0,2025-02-20,muy bien
casual vintage valencia,italia,habitación doble,1,pareja,fantástico,,,9.0,2025-02-18,muy bien
casual vintage valencia,italia,habitación doble,1,pareja,muy bien,,,8.0,2025-02-15,muy bien
casual vintage valencia,italia,,3,familia,bien,,,7.0,2025-02-05,muy bien
casual vintage valencia,países bajos,,2,pareja,top,,,8.0,2025-02-05,muy bien
casual vintage valencia,italia,,4,pareja,bien,,,7.0,2025-02-03,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-02-02,muy bien
casual vintage valencia,marruecos,,3,familia,muy bien,,,8.0,2025-01-31,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2025-01-30,muy bien
casual vintage valencia,turquía,habitación doble,2,pareja,fantástico,,,9.0,2025-01-29,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2025-01-28,muy bien
casual vintage valencia,países bajos,habitación doble deluxe,3,pareja,bien,,,7.0,2025-01-27,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,grupo,bien,,,7.0,2025-01-27,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2025-01-26,muy bien
casual vintage valencia,polonia,habitación doble deluxe,1,pareja,muy bien,,,8.0,2025-01-26,muy bien
casual vintage valencia,polonia,,1,familia,fantástico,,,9.0,2025-01-26,muy bien
casual vintage valencia,alemania,habitación doble con balcón - 2 camas,3,familia,bien,,,7.0,2025-01-26,muy bien
casual vintage valencia,italia,,7,familia,muy bien,,,8.0,2025-01-22,muy bien
casual vintage valencia,italia,habitación triple,3,familia,bien,,,7.0,2025-01-22,muy bien
casual vintage valencia,italia,habitación doble con balcón - 2 camas,3,pareja,muy bien,,,8.0,2025-01-21,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2025-01-20,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,muy bien,,,8.0,2025-01-16,muy bien
casual vintage valencia,bélgica,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2025-01-16,muy bien
casual vintage valencia,italia,habitación doble deluxe,2,pareja,fantástico,,,9.0,2025-01-14,muy bien
casual vintage valencia,italia,habitación doble,4,pareja,muy bien,,,8.0,2025-01-12,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,3,persona que viaja sola,muy bien,,,8.0,2025-01-11,muy bien
casual vintage valencia,austria,habitación doble,4,pareja,fantástico,,,9.0,2025-01-11,muy bien
casual vintage valencia,italia,,3,grupo,muy bien,,,8.0,2025-01-11,muy bien
casual vintage valencia,bélgica,habitación interior individual pequeña,5,persona que viaja sola,muy bien,,,8.0,2025-01-08,muy bien
casual vintage valencia,italia,,1,familia,bien,,,7.0,2025-01-08,muy bien
casual vintage valencia,suiza,habitación doble - 2 camas,2,pareja,muy bien,,,8.0,2025-01-08,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2025-01-07,muy bien
casual vintage valencia,países bajos,,6,familia,muy bien,,,8.0,2025-01-05,muy bien
casual vintage valencia,suecia,habitación doble con balcón - 2 camas,1,pareja,fantástico,,,9.0,2025-01-05,muy bien
casual vintage valencia,polonia,habitación doble deluxe,3,persona que viaja sola,muy bien,,,8.0,2025-01-03,muy bien
casual vintage valencia,irlanda,habitación doble,4,pareja,muy bien,,,8.0,2025-01-03,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,muy bien,,,8.0,2025-01-02,muy bien
casual vintage valencia,italia,habitación triple,4,familia,bien,,,7.0,2025-01-02,muy bien
casual vintage valencia,marruecos,,5,familia,muy bien,,,8.0,2025-01-01,muy bien
casual vintage valencia,polonia,habitación doble deluxe,3,pareja,bien,,,7.0,2024-12-31,muy bien
casual vintage valencia,italia,habitación triple,3,familia,bien,,,7.0,2024-12-31,muy bien
casual vintage valencia,brasil,habitación doble deluxe,5,pareja,fantástico,,,9.0,2024-12-28,muy bien
casual vintage valencia,italia,,1,familia,muy bien,,,8.0,2024-12-25,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2024-12-24,muy bien
casual vintage valencia,italia,,3,familia,muy bien,,,8.0,2024-12-19,muy bien
casual vintage valencia,francia,,1,familia,muy bien,,,8.0,2024-12-18,muy bien
casual vintage valencia,ucrania,habitación doble - 2 camas,4,pareja,fantástico,,,9.0,2024-12-16,muy bien
casual vintage valencia,italia,,3,pareja,muy bien,,,8.0,2024-12-15,muy bien
casual vintage valencia,países bajos,habitación doble deluxe,4,pareja,muy bien,,,8.0,2024-12-12,muy bien
casual vintage valencia,italia,,3,pareja,muy bien,,,8.0,2024-12-11,muy bien
casual vintage valencia,italia,habitación triple,4,grupo,muy bien,,,8.0,2024-12-06,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,grupo,muy bien,,,8.0,2024-12-03,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,5,pareja,muy bien,,,8.0,2024-12-03,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2024-11-29,muy bien
casual vintage valencia,hungría,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2024-11-27,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,3,grupo,bien,,,7.0,2024-11-25,muy bien
casual vintage valencia,suiza,habitación interior individual pequeña,4,persona que viaja sola,muy bien,,,8.0,2024-11-23,muy bien
casual vintage valencia,bélgica,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2024-11-23,muy bien
casual vintage valencia,bélgica,habitación doble deluxe,3,grupo,muy bien,,,8.0,2024-11-15,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,2,grupo,bien,,,7.0,2024-11-11,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-11-09,muy bien
casual vintage valencia,españa,habitación triple,3,familia,bien,,,7.0,2024-11-07,muy bien
casual vintage valencia,ucrania,habitación interior individual pequeña,1,persona que viaja sola,fantástico,,,9.0,2024-11-06,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,grupo,muy bien,,,8.0,2024-11-04,muy bien
casual vintage valencia,hungría,habitación doble,4,grupo,muy bien,,,8.0,2024-10-30,muy bien
casual vintage valencia,austria,habitación doble,6,persona que viaja sola,muy bien,,,8.0,2024-10-27,muy bien
casual vintage valencia,italia,habitación doble con terraza,3,familia,fantástico,,,9.0,2024-10-24,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,grupo,bien,,,7.0,2024-10-24,muy bien
casual vintage valencia,italia,,5,familia,fantástico,,,9.0,2024-10-23,muy bien
casual vintage valencia,italia,habitación triple,2,familia,fantástico,,,9.0,2024-10-22,muy bien
casual vintage valencia,países bajos,habitación doble,3,familia,muy bien,,,8.0,2024-10-22,muy bien
casual vintage valencia,finlandia,habitación triple,3,familia,fantástico,,,9.0,2024-10-21,muy bien
casual vintage valencia,italia,habitación doble,3,grupo,bien,,,7.0,2024-10-20,muy bien
casual vintage valencia,finlandia,habitación doble con balcón - 2 camas,2,grupo,muy bien,,,8.0,2024-10-19,muy bien
casual vintage valencia,francia,,2,pareja,muy bien,,,8.0,2024-10-19,muy bien
casual vintage valencia,italia,,3,pareja,bien,,,7.0,2024-10-15,muy bien
casual vintage valencia,suiza,,5,familia,muy bien,,,8.0,2024-10-11,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,1,grupo,fantástico,,,9.0,2024-10-11,muy bien
casual vintage valencia,alemania,,4,pareja,muy bien,,,8.0,2024-10-04,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,bien,,,7.0,2024-09-27,muy bien
casual vintage valencia,alemania,habitación doble - 2 camas,1,persona que viaja sola,muy bien,,,8.0,2024-09-25,muy bien
casual vintage valencia,bulgaria,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2024-09-22,muy bien
casual vintage valencia,países bajos,habitación triple,2,grupo,muy bien,,,8.0,2024-09-22,muy bien
casual vintage valencia,marruecos,habitación doble,2,familia,fantástico,,,9.0,2024-09-20,muy bien
casual vintage valencia,italia,habitación doble,4,pareja,muy bien,,,8.0,2024-09-18,muy bien
casual vintage valencia,italia,,3,grupo,bien,,,7.0,2024-09-17,muy bien
casual vintage valencia,italia,habitación doble,2,familia,muy bien,,,8.0,2024-09-17,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,6,persona que viaja sola,muy bien,,,8.0,2024-09-17,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2024-09-16,muy bien
casual vintage valencia,bélgica,,1,grupo,bien,,,7.0,2024-09-16,muy bien
casual vintage valencia,bélgica,habitación doble - 2 camas,1,grupo,muy bien,,,8.0,2024-09-16,muy bien
casual vintage valencia,alemania,,2,familia,bien,,,7.0,2024-09-13,muy bien
casual vintage valencia,países bajos,,1,grupo,muy bien,,,8.0,2024-09-12,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-09-06,muy bien
casual vintage valencia,alemania,habitación doble,4,pareja,fantástico,,,9.0,2024-09-02,muy bien
casual vintage valencia,italia,,1,familia,fantástico,,,9.0,2024-09-01,muy bien
casual vintage valencia,polonia,habitación doble - 2 camas,4,pareja,bien,,,7.0,2024-09-01,muy bien
casual vintage valencia,italia,habitación doble,4,pareja,muy bien,,,8.0,2024-09-01,muy bien
casual vintage valencia,turquía,,1,familia,bien,,,7.0,2024-09-01,muy bien
casual vintage valencia,italia,,4,familia,muy bien,,,8.0,2024-09-01,muy bien
casual vintage valencia,polonia,habitación doble,3,pareja,bien,,,7.0,2024-08-30,muy bien
casual vintage valencia,francia,habitación triple,1,grupo,bien,,,7.0,2024-08-30,muy bien
casual vintage valencia,españa,,2,familia,fantástico,,,9.0,2024-08-27,muy bien
casual vintage valencia,italia,,3,grupo,bien,,,7.0,2024-08-27,muy bien
casual vintage valencia,italia,habitación doble,4,grupo,bien,,,7.0,2024-08-24,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,4,persona que viaja sola,bien,,,7.0,2024-08-24,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2024-08-24,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,2,grupo,muy bien,,,8.0,2024-08-22,muy bien
casual vintage valencia,países bajos,habitación doble,2,familia,bien,,,7.0,2024-08-22,muy bien
casual vintage valencia,italia,,2,grupo,bien,,,7.0,2024-08-22,muy bien
casual vintage valencia,rusia,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2024-08-20,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-08-18,muy bien
casual vintage valencia,italia,,3,familia,bien,,,7.0,2024-08-18,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,grupo,muy bien,,,8.0,2024-08-17,muy bien
casual vintage valencia,italia,,1,pareja,bien,,,7.0,2024-08-16,muy bien
casual vintage valencia,francia,,1,familia,fantástico,,,9.0,2024-08-16,muy bien
casual vintage valencia,italia,habitación doble deluxe,2,pareja,muy bien,,,8.0,2024-08-15,muy bien
casual vintage valencia,polonia,,1,familia,bien,,,7.0,2024-08-12,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,1,pareja,bien,,,7.0,2024-08-12,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,persona que viaja sola,bien,,,7.0,2024-08-09,muy bien
casual vintage valencia,italia,habitación doble,2,pareja,muy bien,,,8.0,2024-08-07,muy bien
casual vintage valencia,francia,,1,familia,bien,,,7.0,2024-08-07,muy bien
casual vintage valencia,países bajos,habitación doble,5,pareja,muy bien,,,8.0,2024-08-04,muy bien
casual vintage valencia,bélgica,,2,familia,bien,,,7.0,2024-08-04,muy bien
casual vintage valencia,italia,,3,familia,fantástico,,,9.0,2024-08-04,muy bien
casual vintage valencia,italia,habitación doble,3,pareja,muy bien,,,8.0,2024-08-03,muy bien
casual vintage valencia,portugal,,2,pareja,fantástico,,,9.0,2024-08-03,muy bien
casual vintage valencia,francia,habitación doble deluxe,1,pareja,je connaissais cet hôtel y étant allés plusieurs fois,,,7.0,2024-08-02,muy bien
casual vintage valencia,italia,habitación triple,3,familia,fantástico,,,9.0,2024-08-02,muy bien
casual vintage valencia,países bajos,habitación triple,3,familia,muy bien,,,8.0,2024-08-01,muy bien
casual vintage valencia,alemania,habitación doble,2,pareja,muy bien,,,8.0,2024-08-01,muy bien
casual vintage valencia,francia,,1,familia,muy bien,,,8.0,2024-07-29,muy bien
casual vintage valencia,república checa,habitación doble - 2 camas,4,pareja,bien,,,7.0,2024-07-27,muy bien
casual vintage valencia,austria,habitación doble - 2 camas,3,familia,muy bien,,,8.0,2024-07-24,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2024-07-24,muy bien
casual vintage valencia,alemania,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2024-07-21,muy bien
casual vintage valencia,suecia,,1,familia,fantástico,,,9.0,2024-07-18,muy bien
casual vintage valencia,austria,habitación interior individual pequeña,2,persona que viaja sola,fantástico,,,9.0,2024-07-17,muy bien
casual vintage valencia,italia,,3,pareja,muy bien,,,8.0,2024-07-16,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-07-16,muy bien
casual vintage valencia,países bajos,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,,8.0,2024-07-15,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,pareja,muy bien,,,8.0,2024-07-13,muy bien
casual vintage valencia,ucrania,habitación doble con terraza,1,pareja,fantástico,,,9.0,2024-07-11,muy bien
casual vintage valencia,alemania,habitación doble - 2 camas,3,familia,muy bien,,,8.0,2024-07-11,muy bien
casual vintage valencia,italia,habitación doble,2,persona que viaja sola,muy bien,,,8.0,2024-07-09,muy bien
casual vintage valencia,italia,habitación triple,2,familia,muy bien,,,8.0,2024-07-09,muy bien
casual vintage valencia,países bajos,habitación doble con balcón - 2 camas,3,pareja,muy bien,,,8.0,2024-07-08,muy bien
casual vintage valencia,alemania,habitación doble - 2 camas,2,familia,fantástico,,,9.0,2024-07-08,muy bien
casual vintage valencia,españa,,1,familia,muy bien,,,8.0,2024-07-04,muy bien
casual vintage valencia,taiwán,habitación interior individual pequeña,1,persona que viaja sola,bien,,,7.0,2024-07-03,muy bien
casual vintage valencia,francia,habitación doble,2,persona que viaja sola,bien,,,7.0,2024-06-29,muy bien
casual vintage valencia,italia,,4,familia,muy bien,,,8.0,2024-06-28,muy bien
casual vintage valencia,italia,habitación doble deluxe,3,pareja,muy bien,,,8.0,2024-06-28,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,pareja,muy bien,,,8.0,2024-06-24,muy bien
casual vintage valencia,portugal,habitación doble - 2 camas,2,pareja,fantástico,,,9.0,2024-06-24,muy bien
casual vintage valencia,italia,,4,familia,bien,,,7.0,2024-06-22,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,2,pareja,bien,,,7.0,2024-06-19,muy bien
casual vintage valencia,italia,habitación triple,3,familia,muy bien,,,8.0,2024-06-19,muy bien
casual vintage valencia,países bajos,habitación doble - 2 camas,5,grupo,muy bien,,,8.0,2024-06-15,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,pareja,muy bien,,,8.0,2024-06-13,muy bien
casual vintage valencia,países bajos,,1,pareja,fantástico,,,9.0,2024-06-11,muy bien
casual vintage valencia,italia,,2,familia,muy bien,,,8.0,2024-06-08,muy bien
casual vintage valencia,suecia,habitación interior individual pequeña,4,persona que viaja sola,muy bien,,,8.0,2024-06-07,muy bien
casual vintage valencia,italia,habitación triple,3,familia,muy bien,,,8.0,2024-06-06,muy bien
casual vintage valencia,bélgica,habitación doble con terraza,6,pareja,fantástico,,,9.0,2024-06-05,muy bien
casual vintage valencia,austria,habitación interior individual pequeña,4,persona que viaja sola,muy bien,,,8.0,2024-05-31,muy bien
casual vintage valencia,croacia,habitación interior individual pequeña,3,persona que viaja sola,fantástico,,,9.0,2024-05-30,muy bien
casual vintage valencia,alemania,habitación doble,5,persona que viaja sola,fantástico,,,9.0,2024-05-28,muy bien
casual vintage valencia,italia,habitación doble,3,pareja,muy bien,,,8.0,2024-05-26,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-05-23,muy bien
casual vintage valencia,italia,habitación doble deluxe,2,pareja,muy bien,,,8.0,2024-05-20,muy bien
casual vintage valencia,francia,habitación doble,1,pareja,bien,,,7.0,2024-05-18,muy bien
casual vintage valencia,italia,,2,familia,fantástico,,,9.0,2024-05-16,muy bien
casual vintage valencia,francia,habitación doble - 2 camas,1,pareja,muy bien,,,8.0,2024-05-16,muy bien
casual vintage valencia,italia,habitación doble con balcón - 2 camas,2,grupo,muy bien,,,8.0,2024-05-13,muy bien
casual vintage valencia,ucrania,,1,persona que viaja sola,fantástico,,,9.0,2024-05-09,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,pareja,muy bien,,,8.0,2024-05-09,muy bien
casual vintage valencia,hungría,habitación doble - 2 camas,4,grupo,fantástico,,,9.0,2024-05-04,muy bien
casual vintage valencia,polonia,,3,grupo,bien,,,7.0,2024-05-02,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,grupo,muy bien,,,8.0,2024-05-01,muy bien
casual vintage valencia,francia,habitación triple,1,familia,fantástico,,,9.0,2024-04-29,muy bien
casual vintage valencia,italia,,3,familia,fantástico,,,9.0,2024-04-28,muy bien
casual vintage valencia,eslovaquia,habitación triple,1,familia,fantástico,,,9.0,2024-04-25,muy bien
casual vintage valencia,bélgica,,7,grupo,muy bien,,,8.0,2024-04-24,muy bien
casual vintage valencia,países bajos,,3,grupo,bien,,,7.0,2024-04-16,muy bien
casual vintage valencia,eslovaquia,,3,grupo,muy bien,,,8.0,2024-04-15,muy bien
casual vintage valencia,suiza,habitación doble - 2 camas,4,familia,muy bien,,,8.0,2024-04-13,muy bien
casual vintage valencia,italia,,4,familia,bien,,,7.0,2024-04-08,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,1,familia,muy bien,,,8.0,2024-03-31,muy bien
casual vintage valencia,francia,habitación doble deluxe,1,pareja,bien,,,7.0,2024-03-21,muy bien
casual vintage valencia,alemania,habitación doble,2,grupo,muy bien,,,8.0,2024-03-19,muy bien
casual vintage valencia,italia,,3,grupo,muy bien,,,8.0,2024-03-19,muy bien
casual vintage valencia,bélgica,,2,familia,muy bien,,,8.0,2024-03-08,muy bien
casual vintage valencia,italia,,2,familia,fantástico,,,9.0,2024-03-03,muy bien
casual vintage valencia,bulgaria,habitación doble,5,pareja,fantástico,,,9.0,2024-03-01,muy bien
casual vintage valencia,suiza,habitación doble - 2 camas,3,pareja,fantástico,,,9.0,2024-02-26,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,3,grupo,muy bien,,,8.0,2024-02-25,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,4,pareja,muy bien,,,8.0,2024-02-25,muy bien
casual vintage valencia,italia,habitación interior individual pequeña,2,familia,muy bien,,,8.0,2024-02-23,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,5,pareja,muy bien,,,8.0,2024-02-23,muy bien
casual vintage valencia,suiza,habitación interior individual pequeña,2,persona que viaja sola,muy bien,,,8.0,2024-02-23,muy bien
casual vintage valencia,italia,habitación doble - 2 camas,2,pareja,muy bien,,,8.0,2024-02-21,muy bien
casual vintage valencia,italia,,1,familia,bien,,,7.0,2024-02-18,muy bien
casual vintage valencia,república checa,habitación doble,1,pareja,bien,,,7.0,2024-02-18,muy bien
casual vintage valencia,bélgica,habitación triple,2,grupo,muy bien,,,8.0,2024-02-17,muy bien
