nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
ilunion aqua 3,españa,,1,pareja,aceptable,la simpatía y profesionalidad de las camareras de la cafeteria del ilunion aqua 4.,"la tv no funcionaba y nos ofrecieron cambar de habitación a las 12 de la noche cuando ya estábamos en la cama. no nos quisieron compensar de alguna otra manera, a pesar de haberlo solicitado.",5.0,2025-03-10,bien
ilunion aqua 3,españa,,1,pareja,muy mal,la limpieza,demasiado caro para lo que ofrecen,2.0,2025-03-09,bien
ilunion aqua 3,españa,,3,pareja,decepcion para el precio que es. lo mejor la ubicacion,lo mejor sin duda la ubicación y que admiten mascotas,"estamos bastante decepcionado por el precio que es. las camas eran de muy baja calidad, eran camas con patas plegables y colchones incomodos. la puerta del baño no cerraba del todo!0 intimidad. el parket tenia trozos rotos, la calefacción no funcionaba! y el grifo de la bañera fallaba bastante para abrirlo. aunque se agradece mucho que admitan mascotas, son 30  mas la noche!!!! casi como una persona. te dan una camita y premios. pero la chica de la limpieza nos quito por error un empapador  que nos cuesta 20  cada uno...  y aunque lo reclamamos no tuvieron ningun detalle con nosotros.",4.0,2025-03-05,bien
ilunion aqua 3,españa,,2,familia,estancia de 10,la ubicación . está enfrente de la ciudad de la artes y las ciencias . pegado a un centro comercial que te ofrece de todo y nosotras viajamos días lluviosos nos solucionó la estancia . todo el personal es muy amable y atento. 100  recomendable,,10.0,2025-03-04,bien
ilunion aqua 3,españa,,3,persona que viaja sola,sufrimiento,la atención de la recepcionista lana. gracias!!,"la calidad de la habitación. la cama mala, y sin manta   hoy es febrero , la ducha rota, la mampara era demasiado pequeña y no tapaba nada que el agua no salpicara. el sistema del water no funcionaba, de dos cristales de la ventana un cristal estaba muy sucio. y más fuerte que cerradura de la puerta de la habitación no se cerraba  una vergüenza",1.0,2025-02-28,bien
ilunion aqua 3,españa,,1,familia,decepcionante,,"que la recepcionista no supo buscar un taxi para mi mujer, diciendo primero que habia llamado sin decirle ninguna referencia del taxi. despues que no habia disponible y que buscara un uber. una verguenza",4.0,2025-02-24,bien
ilunion aqua 3,españa,,2,familia,excepcional,la ubicación.,nada que resaltar.,10.0,2025-02-23,bien
ilunion aqua 3,españa,,1,pareja,mal,la recepción y el bar.,"la cama que nos dieron estaba rota, saltaban los muelles, me desperté varias veces del dolor, las almohadas casi tan finas como una chaqueta de running, me desperté al día siguiente con tortícolis, para acceder al hotel hay que pasar por dos etapas, plan: un ascensor fuera y que te deja en una plaza alta del edificio y luego otro para llegar a la habitación, para acceder al centro comercial no tienen acceso para discapacitados físicos. una decepción.",3.0,2025-02-17,bien
ilunion aqua 3,españa,,2,familia,decepcionante,"el acceso no es nada bueno por una persona que no puede subir en ascensor , por tener claustrofobia. nada aconsejable . y la salida no tienes si no es hasta 10 mañana para salir por centro comercial .",,4.0,2025-02-16,bien
ilunion aqua 3,españa,,1,pareja,no me gusto nada,ubicación,atencion del personal y 45 min demora para recoger llave después de la hora de entrada ...,3.0,2025-02-15,bien
ilunion aqua 3,españa,,1,pareja,"bien ubicado, cómodo y relativamente barato  bien calidad-precio ","la ubicación y el centro comercial tan cercano  vamos, en el mismo centro comercial ",difícil localizar la entrada del hotel desde el centro comercial. confusión en las indicaciones para luego localizar el parking. demasiados ascensores que ninguno hace el trayecto completo.,10.0,2025-02-14,bien
ilunion aqua 3,españa,,3,grupo,excepcional,la ubicación del hotel.,la televisión sin internet.,10.0,2025-02-10,bien
ilunion aqua 3,españa,,1,grupo,hotel muy bueno y comodo,en general todo,"pocos elementos de higiene, toallitas, peine, pasta de dientes, lo basico",10.0,2025-02-10,bien
ilunion aqua 3,españa,,2,grupo,no volvería,ubicación,"la cama supletoria, q al día siguiente me dolió todo el cuerpo, se lo dije a la de recepción, pero no hicieron nada ",4.0,2025-02-10,bien
ilunion aqua 3,españa,,2,pareja,poca comunicación por parte del hotel,,reservé en el hotel ilusión aqua 3 y cuando llegué me trasladaron al hotel ilusión aqua 4 porque el otro estaba cerrado y nadie me había avisado de este cambio,1.0,2025-02-06,bien
ilunion aqua 3,españa,,1,pareja,excepcional,el personal,nada,10.0,2025-01-23,bien
ilunion aqua 3,españa,,1,grupo,genial,instalaciones y ubicación,precio,10.0,2025-01-12,bien
ilunion aqua 3,españa,,1,familia,excelente sitio,amplio,,10.0,2025-01-05,bien
ilunion aqua 3,españa,,1,pareja,muy muy bien,la ubicacion,"la bañera, tiene el cristal para que no salga el agua muy pequeño y se hecha mucha agua fuera.",10.0,2025-01-01,bien
ilunion aqua 3,españa,,2,familia,ideal para breve estancia.,"hotel con una ubicación inmejorable, con centro comercial, farmacia y supermercado justo al lado. la ciudad de las artes y las ciencias se puede llegar caminando fácilmente y está a 2 minutos. la habitaciones son amplias y confortables.",negativo el grosor del colchón para la cama supletoria se queda un poco escaso para un adulto.,10.0,2024-12-15,bien
ilunion aqua 3,españa,,2,familia,magnifico,la ubicación,,10.0,2024-12-09,bien
ilunion aqua 3,españa,,1,pareja,mal,ubicacion,por cada hora que paso del check out 10 euros . no tuvieron en cuenta que iba a una maraton  ,3.0,2024-12-02,bien
ilunion aqua 3,españa,,1,pareja,215  por 1 noche en la que no he podido descansar,"la ubicación perfecta, y el personal encantador, muy amables","la cama:el colchón de muelles antiguos,incomoda y ruidosa  cada vez que me daba la vuelta hacia muchísimo ruido  las paredes de papel: se oía a todos los que pasaban por el pasillo y a los de las habitaciones cercanas como su estuvieran dentro de la nuestra.",6.0,2024-11-30,bien
ilunion aqua 3,españa,,1,persona que viaja sola,hotel es muy mal estado,nada en especial,"las instalaciones están en un estado de mantenimiento penoso, lo nunca visto en los hoteles de ilunion y mucho menos en un hotel de tres estrellas. fuimos a cenar al restaurante y lo que había era un buffet bastante escaso y con poca variedad y por un precio de 25 euros.. ninguna zona común donde poder trabajar con el ordenador y tampoco en la habitación con una mesita de juguete",3.0,2024-11-26,bien
ilunion aqua 3,españa,,1,persona que viaja sola,hotel horrible,,"el recepcionista ni me miró a la cara cuando estaba haciendo el checkin, un servicio horrible, un maleducado y poco profesional. decidí abandonar el hotel e irme a otro.",1.0,2024-11-17,bien
ilunion aqua 3,españa,,2,pareja,excepcional,"las instalaciones son muy correctas, el personal muy amable y recomiendan algunos lugares y restaurantes excepcionales. sin duda, si vuelvo a valencia repetiré.",,10.0,2024-11-07,bien
ilunion aqua 3,españa,,2,familia,muy recomendable,"el hotel es súper céntrico, tienes dos centros comerciales a 50 y 100m, el museo de las ciencias a 5 min andando, y otro centro comercial a 500m. el hotel está limpio y el personal es muy amable, sobretodo carmen que nos informó de todo... el desayuno buffet también está muy completo.","para poner alguna pega, que hay q salir al exterior para pasar al restaurante que se encuentra en el ilunion 4.",10.0,2024-11-04,bien
ilunion aqua 3,españa,,2,pareja,mucho ruido,la ubicacion estaba bastante bien,"mucho ruido. en las habitaciones parecia que se iban a meter en la habitacion. servicio se limpieza bastante ruidoso. aspiradoras a las 8 de la mañana. se oian todas las puertas. estabamos al lado del ascensor, era lo unico que no se oia. la luz del pasillo entraba continuamente por la puerta. el baño tenia bañera, de mal acceso. he de decir que la cama era bastante comoda y las almohadas tambien.",6.0,2024-11-04,bien
ilunion aqua 3,españa,,1,pareja,buen,el estar cerca de la ciudad de las ciencias y las artes,,6.0,2024-10-28,bien
ilunion aqua 3,españa,,3,familia,agradable,,la puerta del baño es de cristal y corrdera y cuando se abre taponado el interruptor de la luz. hay poca intimidad en el cuarto de baño. considerando el precio las instalaciones son bastante justas.,6.0,2024-10-28,bien
ilunion aqua 3,españa,,2,pareja,excepcional,la ubicación,que no tuviera una cajonera para la ropa y el armario fuera muy pequeño.,10.0,2024-10-21,bien
ilunion aqua 3,españa,,3,pareja,excepcional,hotel tranquilo con buenas instalaciones y el personal muy atento . la habitación muy limpia y camas cómodas. buen desayuno,nada,10.0,2024-10-21,bien
ilunion aqua 3,españa,,1,familia,hotel excepcional en general,tiene una ubicación excepcional,fui con mis dos hijos la cama supletoria que nos pusieron era muy incomoda,10.0,2024-10-13,bien
ilunion aqua 3,españa,,2,persona que viaja sola,no me gustó pero buena ubicación,"- buena localización, aunque no muy cerca del centro pero estás al lado de la ciudad de las artes y las ciencias. - buen recibimiento a mi mascota: nos dejó un kit de bienvenida con camita y cuencos. - viene con una lata de agua por persona y unas galletitas.","- insonorización horrible, escuchas a todo el mundo hablar y a cada persona que pasa por el pasillo. - el chorro de la alcachofa de la ducha salía sin fuerza, y el suelo muy resbaladizo. - las camas en general incómodas. - no tienen armario en si, hay un tipo de barra con unas perchas. - para el colmo, pedí a la chica de recepción un taxi a las 20:35 porque tenía que coger el tren, ella me dijo que sin problema, y cuando bajé me dijo que no le habían contestado  le dije el número de la habitación, y pasé por recepción cuando subí a por las cosas y podía habérmelo dicho para yo organizarme mejor . el caso es que tuve que ir corriendo a una parada a buscar un taxi porque por teléfono no me mandaban ninguno hasta dentro de 20 minutos. al final llegué 3 minutos antes de que saliese el tren, por suerte. - calidad precio no recomendado. pagué 310  por dos noches   60  adicionales por llevar una mascota pequeña.",6.0,2024-10-06,bien
ilunion aqua 3,españa,,1,familia,bien,la ubicacion,la chica de recepcion no fue muy amable,6.0,2024-10-02,bien
ilunion aqua 3,españa,,1,familia,bien,la ubicacion para nosotros muy buena,la chica de recepcion del viernes cuando llegamos muy seca.,6.0,2024-10-01,bien
ilunion aqua 3,españa,,4,pareja,"no está mal, pero no repetiría.","la ubicación, está junto a un centro comercial y la ciudad de las artes y las ciencias",las instalaciones y la atención del personal.,6.0,2024-09-30,bien
ilunion aqua 3,españa,,1,familia,"por el.precio bien , si fuera más caro no lo recomendaria","se puede aparcar muy bien al rededor , es grande y limpio, está bien que esté en el centro comercial","no hay armario en la habitación , solo un estate pequeño la lado de unas de las camas",5.0,2024-09-30,bien
ilunion aqua 3,españa,,1,pareja,no vale lo que pagas,la ubicación,"la limpieza,el personal, las instalaciones",1.0,2024-09-29,bien
ilunion aqua 3,españa,,2,pareja,fiesta y diversión,la habitación y el lavabo eran grandes,me gusto todo,10.0,2024-09-26,bien
ilunion aqua 3,españa,,2,grupo,genial,la limpieza,el tapon de la ducha iba algo mal,10.0,2024-09-23,bien
ilunion aqua 3,españa,,1,familia,excepcional,todo en si es cómodo y muy accesible en cuanto a su localización,,10.0,2024-09-16,bien
ilunion aqua 3,españa,,2,grupo,decepcionado,ubicación,muy mal conservado. olor a tabaco,4.0,2024-09-16,bien
ilunion aqua 3,españa,,2,grupo,precio de un 5 estrellas y s nsacion de pensión mala,la ubicación,"moho en la bañera, muebles con un desgaste y roturas visibles, cortinas sucias, tuve que pedir cambio de almohadas pues las que habían olían a cuero cabelludo de otras personas ",2.0,2024-09-16,bien
ilunion aqua 3,españa,,1,pareja,fatal,la ubicación nada mas,"la cama incómoda; ruidosa, vieja las paredes de papel nada de intimidad como si estuvieses en un albergue escuchábamos a la perfección la conversación de los de al lado fatal",3.0,2024-09-15,bien
ilunion aqua 3,españa,,1,persona que viaja sola,pesima.,nada,"no cumplieron con last check out que anunciaban. habitación destartalada. rota luz de mesilla, no funcionaba el mando. sucia. mal olor. viajaba solo y no retiraron ka cama supletoria de la estancia anterior habiendo menos sitio en la habitación. personal poco amable",2.0,2024-09-15,bien
ilunion aqua 3,españa,,1,pareja,"parece otra cosa, mejor buscar otro","esta normalito, parece otra cosa","el aislamiento, se oye todo, paredes de papel y puertas de papel",4.0,2024-09-15,bien
ilunion aqua 3,españa,,4,pareja,agradable,,"no hay nevera ni maquina de vending de bebida, ni posibilidad fuera desde las 2200. en recepcion 0,33 de agua 1 ",6.0,2024-09-15,bien
ilunion aqua 3,españa,,2,familia,excepcional,todos muy bien,nada,10.0,2024-09-14,bien
ilunion aqua 3,españa,,2,grupo,excepcional,el buffet del desayuno es muy completo,,10.0,2024-09-08,bien
ilunion aqua 3,españa,,2,grupo,habitaciones con humedad,el personal de trabajo,una de las amigas que venía por problemas médicos finalmente no pudo venir y no fueron capaces de devolver el dinero. las habitaciones tienen humedad.,5.0,2024-09-02,bien
ilunion aqua 3,españa,,1,persona que viaja sola,excepcional,atención. situación. comodidad.,,10.0,2024-09-01,bien
ilunion aqua 3,españa,,3,persona que viaja sola,excepcional,la accesibilidad para personas como yo con movilidad reducida y lo amables que fueron con mi niña. sin dudar volvería . lo recomiendo a todos y más a personas como yo con movilidad reducida.,,10.0,2024-08-30,bien
ilunion aqua 3,españa,,1,familia,"bien ubicado para ir al oceanogràfic, pero ya está. caro para lo que ofrece.",solo la ubicación,"trato inicial, nos dijeron que tardaban una hora en tener la habitación disponible y eran las 15:15h. no dieron indicaciones adecuadas para el parking.",3.0,2024-08-29,bien
ilunion aqua 3,españa,,2,pareja,excepcional,todo,nada,10.0,2024-08-29,bien
ilunion aqua 3,españa,,1,grupo,aire acondicionado poco fiable...,personal muy amable.,"el aire acondicionado no funcionaba. avisamos en cuanto nos dieron la habitación. por la noche seguía sin funcionar. supuestamente lo arreglaron, pero a las 2 de la mañana dejó de funcionar de nuevo. luego volvió a funcionar a tramos. varias habitaciones con el mismo problema. en valencia con 38 c, imposible dormir sin aire. catering bastante básico para el precio que tiene.",5.0,2024-08-28,bien
ilunion aqua 3,españa,,1,pareja,excepcional,"trato muy amable, cama muy cómoda, desayuno estupendo y súper cerca de la ciudad de las artes y las ciencias.",,10.0,2024-08-27,bien
ilunion aqua 3,españa,,3,pareja,excelente,"la ubicación excelente, sobre todo los trabajadores del hotel, tanto como los recepcionistas y las de la limpieza, hotel de 10, desayuno increíble, limpieza impoluta.",,10.0,2024-08-26,bien
ilunion aqua 3,españa,,4,pareja,pésimo,,me gustaría que hubiera tenido aunque sea una nevera pequeña el hotel tan lujo aparenta pero no tiene ni nevera lo cuatro días que tuve ahí tuve que bajar cada rato por agua fría de mi opinión en en eso fracasaron y más con este calor,1.0,2024-08-26,bien
ilunion aqua 3,españa,,2,familia,"la peor experiencia  no aire acondicionado - no internet  no solucionan, no recomendado",,"habíamos confiado en que ilunion sería una buena opción para nuestros 3 días  2 noches  en valencia, pero lamentablemente esto no fue el caso. desde el momento de nuestra llegada, nos enfrentamos a un problema significativo: la falta de conexión a internet durante toda nuestra estancia. comprendemos que las incidencias pueden ocurrir, pero la  solución  ofrecida de tener que desplazarnos al edificio de al lado para acceder a internet es inaceptable y claramente insuficiente para un servicio que debería estar disponible en la habitación, especialmente dado el precio que hemos pagado. sin embargo, el mayor motivo de nuestra insatisfacción fue el mal funcionamiento del aire acondicionado en nuestra habitación. la primera noche, el aparato se apagó repentinamente en la madrugada y no volvió a funcionar, lo que provocó que nuestra hija de 3 años no pudiera dormir debido al calor de valencia en pleno verano. a pesar de haber informado amablemente sobre este problema en recepción, la situación no solo no se solucionó, sino que la segunda noche nos encontramos en peor situación: pasamos más de 8 horas sin aire acondicionado. este problema no solo fue molesto, sino que afectó directamente al bienestar de nuestra pequeña, quien lo pasó realmente mal debido al calor. a pesar de haber comentado el problema de la mejor manera posible con el personal de recepción, la única respuesta fue que lo tendrían en cuenta dejándonos una noche más sin aire acondicionado, una condición básica que cualquier hotel debe garantizar a sus huéspedes. es inadmisible que, después de pagar casi 500 euros por dos noches, hayamos tenido que soportar unas condiciones tan deplorables. la falta de internet es entendible, pero tratar de conciliar el sueño con calor no. no volveremos jamás a este hotel, y por supuesto tampoco vamos a recomendarlo a otros.",1.0,2024-08-25,bien
ilunion aqua 3,españa,,3,familia,excepcional,todas las peticiones realizadas en recepción las resolvieron sin ningún problema y con rapidez.,el lío que me hice con los ascensores desde el parking al hotel. aunque fue error mío al desconocer que hay un ascensor de acceso al hotel bastante menos lioso.,10.0,2024-08-24,bien
ilunion aqua 3,españa,,1,grupo,aceptable,localización,no tuve wifi porque teóricamente el servicio estaba cortado!!!! una vergüenza!,5.0,2024-08-24,bien
ilunion aqua 3,españa,,4,pareja,agradable,ubicacion,no tenía nevera en habitación.,6.0,2024-08-21,bien
ilunion aqua 3,españa,,1,grupo,excepcional,"espectacular la ubicación, acceso a la zona comercial",,10.0,2024-08-20,bien
ilunion aqua 3,españa,,2,pareja,agradable,las instalaciones están bien,no tenemos un armario como tal . solo unas perchas. y tampoco una nevera pequeña,6.0,2024-08-18,bien
ilunion aqua 3,españa,,3,familia,excepcional,"la limpieza general estaba muy bien, la habitación era amplia, el personal atento, tuvieron muchos buenos detalles  cama, agua mineral y platos para mi perro , el horario de salida muy bueno  12am , el desayuno abundante, rico y variado. pero el que acepten perros fue lo máximo! y tener el parque del museo de las artes y ciencia enfrente para los paseos de mi peludo estuvo perfecto. la zona en que está ubicado el hotel es muy buena, a metros del corte inglés, y otro centro comercial con supermercado mercadona en su interior al igual que tienda kiwoko. en la puerta del hotel hay bicis de alquiler y a metros una parada de taxi.","cuando contrate el hotel en bookyng mostraba la piscina del hotel  lo cual además de ser petfrendly buscaba que tenga piscina  y cuando llegamos nos dijeron que pertenecía a otra sucursal, me desilusionó bastante, luego el piso de la habitación parecía solo estar aspirado, no puedo decir que estuviera sucio pero no tenía brillo alguno de limpieza profunda. el resto cabe destacar que estaba pulcro todo y todo excelente. hubiera estado genial que además tuviera un frígo pequeño ya que era verano y compramos agua para tomar pero no contábamos con poder guardarlas en la habitación. luego las camas muy cómodas pero se escuchaba bastante el ruido de puertas del pasillo.",10.0,2024-08-17,bien
ilunion aqua 3,españa,,6,pareja,excepcional,la comodidad de la habitación y la ubicación del hotel,la puerta del baño hace mucho ruido al deslizar,10.0,2024-08-13,bien
ilunion aqua 3,españa,,2,pareja,decepcionante,la ubicacion,"la atencion fría, poco ejecutiva y profesional. el turno de la.noche pésimo. sonó una alarma de incendio de madrugada y habia que desalojar el hotel y me aviso mi hija que estaba en otra habitacion.y la habia despertado la mascota. nadie nos avisó ni por telefono, ni en la habitacion. el mando del tv no funcionaba.las camas le suenan los muelles. sólo habia enchufe en el lado izquierdo de la cama, en el lado derecho nada.",4.0,2024-08-12,bien
ilunion aqua 3,españa,,1,pareja,,,,1.0,2024-08-11,bien
ilunion aqua 3,españa,,1,pareja,bastante regular,está bien,"sonó la alarma a las 2 de la mañana, no nos dejaban entrar al hotel, la gente salía del establecimiento y no nos decían nada durante media hora. hasta que nos dicen que podemos entrar y que había sido dos chicos y nada más. dudoso.",4.0,2024-08-11,bien
ilunion aqua 3,españa,,1,grupo,agradable,ubicación,el aire acondicionado a pesar de apagarlo salía un poco de aire frío y por la noche hacia frio,6.0,2024-08-10,bien
ilunion aqua 3,españa,,2,familia,aceptable,"la ubicación cerca de la ciudad de las artes y las ciencias, puedes ir caminando, centro comercial a los pies del hotel, con todo tipo de restaurantes","no me limpiaron la habitación ,estuvimos dos días alojados, tuvimos que reutilizar las toallas ,eso no nos gustó, por el resto aceptable",5.0,2024-08-10,bien
ilunion aqua 3,españa,,3,persona que viaja sola,excepcional,"me encantó todo, pero el trato del personal, fue de 20. gente encantadora. volveré sin duda.",,10.0,2024-08-10,bien
ilunion aqua 3,españa,,5,familia,repetiremos,"la ubicación es excelente, muy buen desayuno y habitaciones limpias","nada, me parece que está fenomenal",10.0,2024-08-09,bien
ilunion aqua 3,españa,,3,pareja,agradable,ubicación excelente !!,"el aire en la habitación no iba bien y tuvimos que cambiarnos, no hay minibar en las habitaciones.",6.0,2024-08-09,bien
ilunion aqua 3,españa,,1,familia,excelente hotel,"el hotel es muy cómodo y la atención espectacular. la ubicación para visitar la ciudad de las artes es excelente además de tener un centro comercial literalmente al lado. pedimos una silla de ruedas y la tuvimos disponible de inmediato, fue un gran acierto. hay un restaurante en la azotea en el hotel hermano justo al lado, con unas vistas espectaculares.",,10.0,2024-08-09,bien
ilunion aqua 3,españa,,1,pareja,todo nefasto,pues no me gusto nada,"la limpieza nefasta, instalaciones rotas, no era facil de encontrar, atencion al cliente con horario muy limitado. me cambiaron de habitacionpor suciedad en las sabanas y no funcionaba el aire acondicionado era horrible la calor. en la habitacion nuevo estaba el edredon con dos machqs de sangre asqueroso",1.0,2024-08-08,bien
ilunion aqua 3,españa,,3,pareja,agradable,,"que al llegar al hotel tenía que pagar el plus mascota , la chica me cobró todo bien , luego a la hora de marcharnos sale detrás diciendo que queda algo pendiente que ella no me había cobrado el plus de dos perros , y encima en la reserva avisamos , nos hizo perder tiempo que salíamos con el tiempo justo. ese fue error de ella, yo le di mi targeta para que lo cobrara en mi llegada al hotel",6.0,2024-08-07,bien
ilunion aqua 3,españa,,4,pareja,una y no más,"la ubicación de este hotel está bastante bien, tienes muchas paradas de autobús cerca, muchos sitios para comer, etc. el personal agradable.","bonito por fuera, pero mucho que desear por dentro. lo primero nos hacen pagar 20  más, por coger la habitación unas horas antes del check in cuando ya estaba lista, normal si ponen la hora de entrada a las 2 de la tarde  el baño sin escobilla no es un avance, y que la puerta sea de   mentira  tampoco ya que te deja poca intimidad en el cuarto de baño. el desayuno no está mal, a no ser por las 4 variedades que tiene.",5.0,2024-08-07,bien
ilunion aqua 3,españa,,2,pareja,repetiremos sin dudar.,la ubicación inmejorable. habitación sencilla pero con todo lo necesario.,la alcachofa de la ducha muy pequeña y el agua no salía bien.,10.0,2024-08-07,bien
ilunion aqua 3,españa,,6,familia,mala experiencia con el servicio de limpieza,"me gustó la atención recibida en la recepción, muy profesional. les comuniqué que no habían cambiado las toallas y que en el edredón había sangre. lo solucionaron al día siguiente.","el servicio de limpieza era pésimo, no han cambiado las toallas, no han pasado la aspiradora había polvo en toda la habitación, en el edredón había sangre y las sábanas se han cambiado sólo una vez durante toda la semana.",2.0,2024-08-04,bien
ilunion aqua 3,españa,,4,familia,excepcional,llevamos mucho tiempo yendo al aqua 3 o 4 y muy bien,no hay nevera y los botes de agua no se para q sirven calientes,10.0,2024-08-03,bien
ilunion aqua 3,españa,,6,pareja,mal,buffet,"la habitación que nos dieron tenía una grieta en el techo de la habitación, no había armario es una barra, solo 4 perchas literalmente. una vergüenza cara cabreada el baño bien, pero el precio demasiado alto para lo que ofrecen.",3.0,2024-08-02,bien
ilunion aqua 3,españa,,2,persona que viaja sola,buena estancia,"el personal fue muy amable cuando tuve un problema en la habitación y me cambiaron a otra. la habitación estaba muy limpia y la cama era cómoda. la ubicación muy buena, junto a la ciudad de las artes y además justo debajo hay un centro comercial con todos los servicios e inlcuso una farmacia.",la habitación primera que me dieron tenía desperfectos y la tv estaba estropeada. las vistas a un descampado con muy mal aspecto. después me cambiaron a otra habitación que ya estaba bien y con una vista mejor. creo que el precio de la noche es caro para el hotel que es.,6.0,2024-07-28,bien
ilunion aqua 3,españa,,2,pareja,excepcional,todo,nada,10.0,2024-07-27,bien
ilunion aqua 3,españa,,1,grupo,sin más,"la ubicación muy bien, al lado de un centro comercial.",pero el hotel mucho que desear.. calidad precio 0. el aire acondicionado no funcionaba en pleno verano llamé a recepción y ninguna solución. el cuarto sin más muy normalito.,5.0,2024-07-23,bien
ilunion aqua 3,españa,,2,pareja,"correcta, precio un poco elevado. exteriores un poco descuidados.","situación, limpieza, zonas comunes, atención del personal inmejorable.","baño sin elementos de aseo, lavabo obstruido, televisor con manchas luminosas mareantes. habitación muy limpia pero envejecida.",5.0,2024-07-21,bien
ilunion aqua 3,españa,,1,pareja,mal,las instalaciones,"debido a la situación de fallo global, tuvimos que hacer el checkin a altas horas de la madrugada, aún sabiendo que l situación no dependía del hotel, nos quedamos con mal sabor de boca, ya que por su parte podrían haber tenido un detalle, hoy en día las empresas no cuidan de su clientela, algo que a día de hoy falla mucho",3.0,2024-07-21,bien
ilunion aqua 3,españa,,4,pareja,acogedor,ubicación,no había armario ni nevera y la ducha.,6.0,2024-07-18,bien
ilunion aqua 3,españa,,1,pareja,acogedor perfecto,todo,nada,10.0,2024-07-18,bien
ilunion aqua 3,españa,,2,pareja,agradable,,falta un armario y nevera,6.0,2024-07-18,bien
ilunion aqua 3,españa,,1,familia,un lugar para repetir,"las camas un lujazo, el espacio de la habitación la tranquilidad del hotel el servicio de recepción para gente de madrid q visita la ciudad de las ciencias y se queda a dormir, su ubicación es muy buena. el servicio de consigna de equipajes.",no refiere,10.0,2024-07-16,bien
ilunion aqua 3,españa,,1,familia,agradable,el concepto en centro comercial,el aire acondicionado,6.0,2024-07-15,bien
ilunion aqua 3,españa,,1,grupo,agradable,la ubicación,habitación diminuta para tres,6.0,2024-07-14,bien
ilunion aqua 3,españa,,2,familia,hotel perfecto para visitar la ciudad de las ciencias.,la proximidad al oceanografíc y el poder ir andando.,,10.0,2024-07-11,bien
ilunion aqua 3,españa,,1,familia,estancia muy recomendable justo en frente de la ciudad de las artes y las ciencias,"sencillo, sin grandes lujos, pero cómodo, limpio, en una situación buenísima y con un trato fantástico","nada, estaba todo correcto.",10.0,2024-07-08,bien
ilunion aqua 3,españa,,6,familia,amabilidad del personal,"excelente el hotel, personal atento y amable, instalaciones, ubicación. repetiremos",,10.0,2024-07-08,bien
ilunion aqua 3,españa,,2,grupo,excepcional,limpio bien ubicado personal encantador,acceso complejo hay que subir en ascensor a la recepción y luego coger otro a las habitaciones,10.0,2024-07-06,bien
ilunion aqua 3,españa,,2,pareja,un tres estrellas que debería ser un dos estrellas,estupenda ubicación al lado de la ciudad de las artes y las ciencias.,"no limpian las habitaciones a su hora. un día dejaron la habitación sin limpiar. cama incómoda, colchones muy viejos. la puerta del baño es de cristal y no da intimidad. tiene tres estrellas, pero le sobra una. es un dos estrellas.",5.0,2024-07-05,bien
ilunion aqua 3,españa,,2,pareja,excepcional,buen trato por parte del personal. instalaciones limpias. desayuno buffet variado.,"el acceso al parking y hotel desde la calle, algo lioso al principio, tienes que coger diferentes ascensores.",10.0,2024-07-03,bien
ilunion aqua 3,españa,,1,pareja,excepcional,"muy bien ubicado. habitacion y baño amplios y limpios. se agradece que pusieran dos almohadas por persona y agua. personal amable. ubicacion fantastica para ir al museo de las ciencias. centro comercial segun sales del hotel, corte ingles.",mas que no gustar es que resulta un poco lento el tener q subir en ascensor a la recepción y luego otra vez a las habitaciones.,10.0,2024-07-01,bien
ilunion aqua 3,españa,,2,familia,decepcionante,la ubicacion,"mucho ascensor pa llegar a la habitacion,muy caro la estancia,la cama incomoda.",4.0,2024-06-30,bien
ilunion aqua 3,españa,,2,grupo,excepcional,todo,,10.0,2024-06-30,bien
ilunion aqua 3,españa,,2,familia,normal,ubicación,un poco cutre las habitaciones,6.0,2024-06-30,bien
ilunion aqua 3,españa,,1,familia,excepcional,la ubicación para el evento al que tenía que asistir,,10.0,2024-06-30,bien
ilunion aqua 3,españa,,1,pareja,agradable,,el baño estaba sucio con pelos y pis. tuve que limpiarlo con papel!,6.0,2024-06-30,bien
ilunion aqua 3,españa,,3,familia,agradable,ubicación cerca de la ciudad de las artes y dentro del complejo aqua. bien comunicado con transporte,habitación sin camas individuales con cisterna y aire acondicionado rotos . necesita mantenimiento.,6.0,2024-06-26,bien
ilunion aqua 3,españa,,1,pareja,excepcional,la bañera,que no tenía casi productos de baño. y no iba el canal a punt tv.,10.0,2024-06-25,bien
ilunion aqua 3,españa,,3,grupo,muy caro para la calidad de la habitación sin armario y pequeña. lo único bueno la ubicación.,la ubicación,"la habitación sin armario, a penas había espacio y una cama hacía ruido",6.0,2024-06-24,bien
ilunion aqua 3,españa,,1,familia,recomendable,limpieza comodidad desayuno muy completo,,10.0,2024-06-24,bien
ilunion aqua 3,españa,,1,familia,muy bien,estuvimos una noche pero lo que más me gustó fué que la cama era de matrimonio y no dos camas. a parte estaba todo muy limpio y la recepción muy amables,nada. todo me gustó,10.0,2024-06-20,bien
ilunion aqua 3,españa,,1,pareja,aceptable,cerca de la ciudad de las artes y las ciencias,"mucho ruido,la limpiadora bien temprano dando voces en el pasillo y muchos golpes para limpiar habitacion de al lado,me despertó",5.0,2024-06-19,bien
