nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,4,pareja,excepcional,,,10.0,2025-07-30,fabuloso
hotel las arenas balneario resort,suiza,suite junior con vistas al mar,2,pareja,fantástico,,,9.0,2025-07-28,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,3,pareja,udany wypoczynek w przyjemnym hotelu,,,8.0,2025-07-26,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,pareja,fantástico,,,9.0,2025-07-21,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,3,grupo,muy bien,,,8.0,2025-07-15,fabuloso
hotel las arenas balneario resort,noruega,habitación doble con vistas a la piscina,3,familia,muy bien,,,8.0,2025-07-02,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas laterales al mar,4,familia,muy bien,,,8.0,2025-06-27,fabuloso
hotel las arenas balneario resort,eslovaquia,habitación doble con vistas a la piscina,2,pareja,muy bien,,,8.0,2025-06-20,fabuloso
hotel las arenas balneario resort,bélgica,habitación doble estándar,3,persona que viaja sola,muy bien,,,8.0,2025-06-10,fabuloso
hotel las arenas balneario resort,eslovenia,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2025-06-06,fabuloso
hotel las arenas balneario resort,países bajos,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2025-06-04,fabuloso
hotel las arenas balneario resort,finlandia,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2025-06-03,fabuloso
hotel las arenas balneario resort,francia,habitación individual estándar,4,grupo,muy bien,,,8.0,2025-06-01,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,familia,muy bien,,,8.0,2025-05-30,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,1,grupo,fantástico,,,9.0,2025-05-22,fabuloso
hotel las arenas balneario resort,suecia,habitación doble con vistas al mar,5,pareja,muy bien,,,8.0,2025-05-17,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,1,familia,muy bien,,,8.0,2025-05-09,fabuloso
hotel las arenas balneario resort,alemania,suite junior con vistas al mar,8,familia,muy bien,,,8.0,2025-05-02,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,3,grupo,fantástico,,,9.0,2025-05-01,fabuloso
hotel las arenas balneario resort,francia,habitación doble estándar,2,familia,fantástico,,,9.0,2025-04-28,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2025-04-28,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas laterales al mar,4,familia,muy bien,,,8.0,2025-04-27,fabuloso
hotel las arenas balneario resort,bélgica,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2025-04-22,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,7,persona que viaja sola,fantástico,,,9.0,2025-04-16,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,muy bien,,,8.0,2025-04-11,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas al mar,4,grupo,muy bien,,,8.0,2025-04-07,fabuloso
hotel las arenas balneario resort,suiza,habitación individual estándar,5,grupo,excepcional,,,10.0,2025-04-05,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,2,persona que viaja sola,muy bien,,,8.0,2025-04-04,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,grupo,fantástico,,,9.0,2025-04-03,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas laterales al mar,2,familia,muy bien,,,8.0,2025-04-03,fabuloso
hotel las arenas balneario resort,italia,habitación individual estándar,4,persona que viaja sola,muy bien,,,8.0,2025-04-01,fabuloso
hotel las arenas balneario resort,españa,habitación doble estándar,1,familia,muy bien,,,8.0,2024-12-08,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2024-12-08,fabuloso
hotel las arenas balneario resort,suiza,habitación individual estándar,2,grupo,fantástico,,,9.0,2024-11-17,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,fantástico,,,9.0,2024-11-14,fabuloso
hotel las arenas balneario resort,italia,habitación individual estándar,1,persona que viaja sola,excepcional,,,10.0,2024-11-12,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,4,pareja,muy bien,,,8.0,2024-11-04,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,6,familia,muy bien,,,8.0,2024-11-03,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,familia,fantástico,,,9.0,2024-10-28,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,muy bien,,,8.0,2024-10-28,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,grupo,fantástico,,,9.0,2024-10-27,fabuloso
hotel las arenas balneario resort,austria,habitación individual estándar,2,grupo,fantástico,,,9.0,2024-10-24,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,grupo,muy bien,,,8.0,2024-10-23,fabuloso
hotel las arenas balneario resort,bélgica,habitación doble con vistas al mar,6,pareja,fantástico,,,9.0,2024-10-23,fabuloso
hotel las arenas balneario resort,república checa,habitación doble con vistas al mar,3,pareja,fantástico,,,9.0,2024-10-22,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,6,grupo,fantástico,,,9.0,2024-10-20,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas laterales al mar,1,familia,muy bien,,,8.0,2024-10-19,fabuloso
hotel las arenas balneario resort,dinamarca,habitación doble con vistas laterales al mar,3,familia,muy bien,,,8.0,2024-10-18,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,7,persona que viaja sola,muy bien,,,8.0,2024-10-12,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,5,grupo,fantástico,,,9.0,2024-10-11,fabuloso
hotel las arenas balneario resort,austria,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2024-10-10,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,familia,muy bien,,,8.0,2024-10-06,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,3,familia,fantástico,,,9.0,2024-10-06,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,2,persona que viaja sola,fantástico,,,9.0,2024-10-05,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,1,familia,muy bien,,,8.0,2024-10-05,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,grupo,fantástico,,,9.0,2024-09-22,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,grupo,fantástico,,,9.0,2024-09-20,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,fantástico,,,9.0,2024-09-20,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,4,grupo,fantástico,,,9.0,2024-09-20,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,6,pareja,muy bien,,,8.0,2024-09-03,fabuloso
hotel las arenas balneario resort,italia,habitación individual estándar,2,persona que viaja sola,fantástico,,,9.0,2024-08-31,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,4,pareja,excepcional,,,10.0,2024-08-29,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2024-08-28,fabuloso
hotel las arenas balneario resort,alemania,suite junior con vistas al mar,3,familia,muy bien,,,8.0,2024-08-27,fabuloso
hotel las arenas balneario resort,dinamarca,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2024-08-23,fabuloso
hotel las arenas balneario resort,francia,habitación individual estándar,1,familia,muy bien,,,8.0,2024-08-19,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas laterales al mar,5,grupo,muy bien,,,8.0,2024-08-13,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas laterales al mar,1,familia,muy bien,,,8.0,2024-08-12,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,familia,muy bien,,,8.0,2024-08-11,fabuloso
hotel las arenas balneario resort,suecia,habitación doble estándar,5,pareja,muy bien,,,8.0,2024-07-29,fabuloso
hotel las arenas balneario resort,suiza,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2024-07-24,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,4,familia,muy bien,,,8.0,2024-07-24,fabuloso
hotel las arenas balneario resort,alemania,suite junior con vistas al mar,2,grupo,fantástico,,,9.0,2024-07-18,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2024-07-16,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble estándar,1,pareja,muy bien,,,8.0,2024-07-14,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas laterales al mar,12,pareja,muy bien,,,8.0,2024-07-13,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,1,persona que viaja sola,fantástico,,,9.0,2024-07-12,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,2,grupo,muy bien,,,8.0,2024-07-09,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,1,grupo,muy bien,,,8.0,2024-07-08,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,5,persona que viaja sola,excepcional,,,10.0,2024-07-03,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,2,familia,muy bien,,,8.0,2024-07-01,fabuloso
hotel las arenas balneario resort,islas feroe,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2024-07-01,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,2,pareja,muy bien,,,8.0,2024-06-30,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2024-06-27,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,9,pareja,muy bien,,,8.0,2024-06-20,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,5,familia,muy bien,,,8.0,2024-06-20,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,pareja,fantástico,,,9.0,2024-06-12,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,7,familia,excepcional,,,10.0,2024-06-09,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,10,familia,muy bien,,,8.0,2024-06-07,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,4,persona que viaja sola,fantástico,,,9.0,2024-06-06,fabuloso
hotel las arenas balneario resort,suecia,habitación doble con vistas al mar,8,familia,fantástico,,,9.0,2024-06-06,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,2,familia,muy bien,,,8.0,2024-06-02,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,2,familia,muy bien,,,8.0,2024-05-31,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,3,familia,fantástico,,,9.0,2024-05-30,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,muy bien,,,8.0,2024-05-28,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,excepcional,,,10.0,2024-05-26,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,6,persona que viaja sola,muy bien,,,8.0,2024-05-25,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2024-05-23,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,grupo,muy bien,,,8.0,2024-05-20,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,familia,fantástico,,,9.0,2024-05-19,fabuloso
hotel las arenas balneario resort,,habitación doble con vistas laterales al mar,3,familia,muy bien,,,8.0,2024-05-14,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,pareja,muy bien,,,8.0,2024-05-14,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,4,persona que viaja sola,muy bien,,,8.0,2024-05-11,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,1,pareja,muy bien,,,8.0,2024-05-09,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,grupo,fantástico,,,9.0,2024-05-06,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,3,pareja,muy bien,,,8.0,2024-05-06,fabuloso
hotel las arenas balneario resort,austria,suite junior con vistas al mar,3,familia,fantástico,,,9.0,2024-05-04,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,3,familia,muy bien,,,8.0,2024-05-04,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,4,familia,muy bien,,,8.0,2024-05-01,fabuloso
hotel las arenas balneario resort,bélgica,habitación individual estándar,4,persona que viaja sola,muy bien,,,8.0,2024-04-30,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,2,persona que viaja sola,muy bien,,,8.0,2024-04-28,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,2,grupo,fantástico,,,9.0,2024-04-26,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,fantástico,,,9.0,2024-04-23,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,muy bien,,,8.0,2024-04-23,fabuloso
hotel las arenas balneario resort,suecia,habitación doble con vistas al mar,5,familia,muy bien,,,8.0,2024-04-12,fabuloso
hotel las arenas balneario resort,lituania,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2024-03-17,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,pareja,muy bien,,,8.0,2023-12-11,fabuloso
hotel las arenas balneario resort,república checa,habitación doble estándar,2,grupo,excepcional,,,10.0,2023-11-27,fabuloso
hotel las arenas balneario resort,rumanía,habitación doble con vistas al mar,5,familia,excepcional,,,10.0,2023-11-02,fabuloso
hotel las arenas balneario resort,bélgica,suite junior con vistas al mar,4,familia,fantástico,,,9.0,2023-11-01,fabuloso
hotel las arenas balneario resort,rumanía,habitación doble con vistas al mar,4,grupo,fantástico,,,9.0,2023-10-29,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,1,grupo,fantástico,,,9.0,2023-10-27,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,familia,excepcional,,,10.0,2023-10-22,fabuloso
hotel las arenas balneario resort,rumanía,habitación doble con vistas laterales al mar,5,grupo,fantástico,,,9.0,2023-10-15,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,pareja,fantástico,,,9.0,2023-10-10,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,3,pareja,muy bien,,,8.0,2023-10-10,fabuloso
hotel las arenas balneario resort,suecia,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2023-10-08,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2023-10-05,fabuloso
hotel las arenas balneario resort,países bajos,habitación individual estándar,6,persona que viaja sola,muy bien,,,8.0,2023-09-30,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,2,familia,muy bien,,,8.0,2023-09-24,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,grupo,fantástico,,,9.0,2023-09-23,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,2,persona que viaja sola,muy bien,,,8.0,2023-09-15,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2023-09-15,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas laterales al mar,9,pareja,fantástico,,,9.0,2023-09-13,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,muy bien,,,8.0,2023-09-09,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,2,familia,muy bien,,,8.0,2023-09-08,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,2,pareja,muy bien,,,8.0,2023-09-03,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,4,familia,fantástico,,,9.0,2023-09-02,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,7,pareja,excepcional,,,10.0,2023-08-29,fabuloso
hotel las arenas balneario resort,mozambique,habitación doble con vistas al mar,5,familia,excepcional,,,10.0,2023-08-29,fabuloso
hotel las arenas balneario resort,eslovaquia,habitación doble estándar,1,familia,excepcional,,,10.0,2023-08-29,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas laterales al mar,7,pareja,muy bien,,,8.0,2023-08-23,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2023-08-21,fabuloso
hotel las arenas balneario resort,república checa,habitación triple  2 adultos   1 niño ,6,familia,excepcional,,,10.0,2023-08-18,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,7,familia,muy bien,,,8.0,2023-08-14,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas laterales al mar,5,grupo,muy bien,,,8.0,2023-08-13,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,familia,"alles super, hotel genau wie beschrieben, top lage",,,9.0,2023-08-04,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,7,pareja,muy bien,,,8.0,2023-08-03,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas a la piscina,3,familia,muy bien,,,8.0,2023-08-03,fabuloso
hotel las arenas balneario resort,eslovenia,habitación doble con vistas a la piscina,7,familia,fantástico,,,9.0,2023-07-31,fabuloso
hotel las arenas balneario resort,lituania,habitación doble con vistas al mar,2,pareja,excepcional,,,10.0,2023-07-28,fabuloso
hotel las arenas balneario resort,austria,habitación doble estándar,4,grupo,muy bien,,,8.0,2023-07-27,fabuloso
hotel las arenas balneario resort,noruega,habitación doble con vistas al mar,9,pareja,fantástico,,,9.0,2023-07-23,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas laterales al mar,7,pareja,muy bien,,,8.0,2023-07-18,fabuloso
hotel las arenas balneario resort,austria,habitación individual estándar,3,pareja,muy bien,,,8.0,2023-07-17,fabuloso
hotel las arenas balneario resort,rumanía,habitación individual estándar,2,persona que viaja sola,fantástico,,,9.0,2023-07-17,fabuloso
hotel las arenas balneario resort,eslovenia,habitación triple  2 adultos   1 niño ,7,familia,muy bien,,,8.0,2023-07-15,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,2,persona que viaja sola,fantástico,,,9.0,2023-07-14,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,4,grupo,fantástico,,,9.0,2023-07-11,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas laterales al mar,7,familia,muy bien,,,8.0,2023-07-09,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,fantástico,,,9.0,2023-07-09,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,2,familia,excepcional,,,10.0,2023-07-03,fabuloso
hotel las arenas balneario resort,suiza,habitación individual estándar,3,pareja,fantástico,,,9.0,2023-06-28,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,5,familia,muy bien,,,8.0,2023-06-28,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,7,familia,fantástico,,,9.0,2023-06-22,fabuloso
hotel las arenas balneario resort,francia,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2023-06-19,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,3,pareja,fantástico,,,9.0,2023-06-19,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,grupo,muy bien,,,8.0,2023-06-17,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas laterales al mar,4,grupo,muy bien,,,8.0,2023-06-16,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas a la piscina,6,familia,muy bien,,,8.0,2023-06-16,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,3,grupo,muy bien,,,8.0,2023-06-11,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,5,pareja,muy bien,,,8.0,2023-06-11,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas al mar,4,grupo,muy bien,,,8.0,2023-06-07,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,6,pareja,muy bien,,,8.0,2023-06-07,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas laterales al mar,2,familia,fantástico,,,9.0,2023-06-06,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,2,pareja,muy bien,,,8.0,2023-06-06,fabuloso
hotel las arenas balneario resort,suecia,habitación individual estándar,5,persona que viaja sola,fantástico,,,9.0,2023-06-04,fabuloso
hotel las arenas balneario resort,alemania,suite junior con vistas al mar,3,grupo,fantástico,,,9.0,2023-06-03,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,grupo,muy bien,,,8.0,2023-05-31,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,3,grupo,muy bien,,,8.0,2023-05-30,fabuloso
hotel las arenas balneario resort,noruega,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2023-05-26,fabuloso
hotel las arenas balneario resort,dinamarca,habitación doble con vistas al mar,3,pareja,muy bien,,,8.0,2023-05-25,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2023-05-23,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,1,pareja,muy bien,,,8.0,2023-05-22,fabuloso
hotel las arenas balneario resort,suecia,habitación doble estándar,5,familia,fantástico,,,9.0,2023-05-19,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas a la piscina,3,familia,muy bien,,,8.0,2023-05-19,fabuloso
hotel las arenas balneario resort,noruega,habitación individual estándar,12,grupo,fantástico,,,9.0,2023-05-17,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,2,grupo,muy bien,,,8.0,2023-05-12,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,3,persona que viaja sola,muy bien,,,8.0,2023-05-07,fabuloso
hotel las arenas balneario resort,hungría,habitación doble estándar,4,pareja,muy bien,,,8.0,2023-05-06,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2023-05-05,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,4,familia,fantástico,,,9.0,2023-05-03,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,2,grupo,fantástico,,,9.0,2023-05-01,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,3,pareja,excepcional,,,10.0,2023-04-30,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,5,pareja,muy bien,,,8.0,2023-04-28,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas al mar,3,familia,muy bien,,,8.0,2023-04-27,fabuloso
hotel las arenas balneario resort,polonia,habitación doble estándar,7,pareja,muy bien,,,8.0,2023-04-26,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,7,grupo,muy bien,,,8.0,2023-04-25,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2023-04-25,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,4,pareja,fantástico,,,9.0,2023-04-23,fabuloso
hotel las arenas balneario resort,bélgica,habitación doble con vistas laterales al mar,7,pareja,muy bien,,,8.0,2023-04-21,fabuloso
hotel las arenas balneario resort,irlanda,habitación doble con vistas al mar,2,pareja,fantástico,,,9.0,2023-04-20,fabuloso
hotel las arenas balneario resort,hungría,habitación doble con vistas laterales al mar,2,pareja,muy bien,,,8.0,2023-04-15,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,5,grupo,fantástico,,,9.0,2025-10-31,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,3,grupo,muy bien,,,8.0,2025-08-23,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,1,persona que viaja sola,muy bien,,,8.0,2025-07-30,fabuloso
hotel las arenas balneario resort,suiza,habitación doble estándar,4,grupo,muy bien,,,8.0,2024-12-02,fabuloso
hotel las arenas balneario resort,francia,habitación individual estándar,3,persona que viaja sola,muy bien,,,8.0,2024-10-06,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas laterales al mar,3,grupo,fantástico,,,9.0,2024-09-23,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,4,pareja,muy bien,,,8.0,2024-05-22,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,2,grupo,fantástico,,,9.0,2024-04-22,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,5,pareja,fantástico,,,9.0,2024-04-07,fabuloso
hotel las arenas balneario resort,alemania,habitación doble estándar,3,pareja,fantástico,,,9.0,2023-11-26,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas a la piscina,8,familia,muy bien,,,8.0,2023-10-16,fabuloso
hotel las arenas balneario resort,francia,habitación doble con vistas al mar,7,pareja,muy bien,,,8.0,2023-07-25,fabuloso
hotel las arenas balneario resort,italia,habitación doble estándar,4,pareja,muy bien,,,8.0,2023-07-08,fabuloso
hotel las arenas balneario resort,austria,habitación doble con vistas al mar  2 adultos   1 niño ,1,familia,muy bien,,,8.0,2023-05-22,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,grupo,muy bien,,,8.0,2023-05-15,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas al mar,3,pareja,muy bien,,,8.0,2023-04-17,fabuloso
hotel las arenas balneario resort,países bajos,habitación doble con vistas al mar,5,familia,fantástico,,,9.0,2025-12-17,fabuloso
hotel las arenas balneario resort,francia,habitación individual estándar,2,persona que viaja sola,excepcional,,,10.0,2025-09-06,fabuloso
hotel las arenas balneario resort,polonia,habitación doble con vistas al mar,5,pareja,excepcional,,,10.0,2025-06-29,fabuloso
hotel las arenas balneario resort,república checa,habitación doble con vistas al mar,4,pareja,fantástico,,,9.0,2025-06-13,fabuloso
hotel las arenas balneario resort,suiza,habitación doble estándar,1,pareja,fantástico,,,9.0,2025-06-01,fabuloso
hotel las arenas balneario resort,austria,habitación doble estándar,1,grupo,muy bien,,,8.0,2024-10-28,fabuloso
hotel las arenas balneario resort,bulgaria,habitación doble con vistas al mar,9,familia,fantástico,,,9.0,2024-06-17,fabuloso
hotel las arenas balneario resort,italia,habitación doble con vistas al mar,1,persona que viaja sola,fantástico,,,9.0,2024-04-26,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas al mar,4,grupo,fantástico,,,9.0,2024-04-06,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,5,persona que viaja sola,fantástico,,,9.0,2023-09-03,fabuloso
hotel las arenas balneario resort,suecia,habitación doble con vistas al mar,7,pareja,bien,,,7.0,2025-12-04,fabuloso
hotel las arenas balneario resort,alemania,habitación doble con vistas a la piscina,5,pareja,bien,,,7.0,2025-11-29,fabuloso
hotel las arenas balneario resort,suiza,habitación doble con vistas laterales al mar,5,familia,bien,,,7.0,2025-09-26,fabuloso
hotel las arenas balneario resort,alemania,habitación individual estándar,1,persona que viaja sola,bien,,,7.0,2024-11-05,fabuloso
